Time Stamp(hhmmss),Wind Speed (m/s),Wind Gust (m/s),Wind Dir (°).,Air temp. (°C),Air Hum (%),Air pre. (hPa),Sun rad.(W/m²),Gamma rad. (CPM),Preci.(mm)
015253,3.2,4.4,233.9,8.4,82.8,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
015353,3.7,4.7,222.8,8.4,82.7,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
015453,3.7,5.0,224.9,8.4,82.7,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
015553,4.0,5.6,221.4,8.4,82.7,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
015653,3.7,5.0,213.7,8.5,82.0,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
015753,3.2,5.3,215.1,8.5,82.0,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
015853,3.7,5.3,215.4,8.5,81.8,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
015953,3.2,4.4,233.2,8.5,81.3,1009.6,5.2,0.0,0.0,0.0,0.0,0.0
020053,3.8,4.7,223.8,8.5,81.1,1009.6,5.2,0.0,0.0,0.0,0.0,0.0
020153,3.2,5.3,215.8,8.5,81.1,1009.6,5.2,0.0,0.0,0.0,0.0,0.0
020253,3.7,4.7,230.8,8.5,81.1,1009.6,5.2,0.0,0.0,0.0,0.0,0.0
020353,3.0,4.7,238.1,8.5,81.1,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
020453,3.5,4.7,233.2,8.5,81.1,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
020553,4.4,5.3,228.3,8.5,81.1,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
020653,3.0,4.7,229.0,8.5,81.1,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
020753,2.3,3.7,236.4,8.5,81.1,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
020853,3.1,5.3,230.8,8.5,81.1,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
020953,3.7,5.0,221.7,8.5,81.1,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
021053,3.2,4.7,217.5,8.5,81.0,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
021153,2.7,4.0,227.7,8.5,81.0,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
021253,2.4,3.7,229.4,8.5,81.1,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
021353,2.7,3.7,220.3,8.5,81.1,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
021453,3.2,4.7,215.1,8.5,81.0,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
021553,5.0,6.5,217.9,8.6,80.3,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
021653,4.5,5.9,238.5,8.6,79.7,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
021753,4.1,5.3,205.3,8.6,79.4,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
021853,4.0,5.6,241.3,8.6,79.4,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
021953,3.5,5.6,224.9,8.6,78.7,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
022053,3.9,5.6,222.4,8.6,78.1,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
022153,2.9,4.7,212.6,8.7,78.1,1009.8,-5.3,0.0,0.0,0.0,0.0,0.0
